9.69229916378108E-09,-7754937358.67188
9.69322859610645E-09,343646335547.891
1.07649013548293E-08,-90718187044.0781
1.0765812192334E-08,219341759638.172
1.19564732605495E-08,-90998784280.9062
1.19574849190785E-08,219061162401.344
1.32799408111717E-08,-91279381517.7188
1.32812891899551E-08,280792554500.984
1.47499035965827E-08,-91559978754.5312
1.47514844342427E-08,301182620376.313
1.63825772420206E-08,-91840575991.3438
1.63847951528475E-08,404255338700.25
1.8196588109612E-08,31902805444.7344
1.81986409995964E-08,445316067687.734
2.02105488582183E-08,-9719118016.39063
2.02137410696871E-08,569059449123.813
2.24471573884853E-08,-92682367701.7969
2.26488046046329E-08,620432126564.297
2.40744688009704E-08,-92869432526.3438
2.49343750679881E-08,279108971080.094
2.49383133973534E-08,857887538220.281
2.72140193958402E-08,278875140049.406
2.76996217678581E-08,973362654411.5
2.86826059906913E-08,526782798776.797
3.07677881974604E-08,1221130014520.48
3.41758791641516E-08,1477165639874.33
3.79618206601224E-08,1766274326207.61
3.93031293224382E-08,773988964412.141
4.18740177964934E-08,2138084371471.95
4.55476632070439E-08,2534736625435.78
4.85094483154353E-08,2571775460695.55
5.024128761441E-08,2881741874965.52
5.42678595671493E-08,3278412835411.81
5.77976627156089E-08,3377463660008.03
6.02829541609508E-08,3774228152866.59
6.42040036199306E-08,3873278977462.81
6.46617137046284E-08,4257734604866.35
6.88678086325888E-08,4369187827329.87
6.94811706499733E-08,4803248369581.95
7.19629406352462E-08,5175226773188.38
7.65076465987287E-08,5175063091466.9
7.70554162965534E-08,5671140299676.04
8.20693593951219E-08,5857007909343.31
8.26547112597923E-08,6253865934614.13
8.80391044711291E-08,6693982700560.83
9.44327029624824E-08,7127879561091.43
1.02000463981149E-07,7505946924736.77
1.11725642874868E-07,7815763687147.11
1.21531958718098E-07,8348842317651.12
1.33113050255032E-07,8485025509919.41
1.44764719700239E-07,8211948279049.58
1.48857059449406E-07,7777789527764.61
1.59634976391275E-07,7467542516257.82
1.71190365882965E-07,7095283515414.58
1.7882365957163E-07,6661082674544.09
1.93466182518154E-07,6536848247943.58
1.96864386501381E-07,6226741535055.2
2.11119141777305E-07,5931997520882.52
2.22456516133519E-07,5265228336897.27
2.26399046078155E-07,5523564859593.01
2.34414291519657E-07,4779327455143.34
2.44868089947549E-07,4365797277385
2.51351488265027E-07,3952313865832.8
2.67661762653224E-07,3522195714757.99
