1.57380691611518E-08,42771529088.9063
1.74755542953154E-08,43289266235.875
2.15464844575282E-08,106539487690.703
2.39252194888148E-08,107057224837.672
2.61073206028893E-08,76381298879.7188
3.05448944311567E-08,274171270609.625
3.39156432978691E-08,357642003971.094
4.03775983526415E-08,628102136913.188
4.48334246510264E-08,711572870274.672
5.15434474004438E-08,1023336922275.03
5.7229682037771E-08,1169022402797.38
6.63670220326987E-08,1620812780671.97
7.3043950374719E-08,1885700048490.43
7.83134086415942E-08,2197118942392.81
9.00206483386977E-08,2809587605670.76
9.65218529423655E-08,2975838756197.75
1.07902463927446E-07,3461666037009.37
1.14884679462798E-07,3723278617373.27
1.28650932423714E-07,4268218536940.18
1.36740946976544E-07,4470718478548.77
1.62797618595456E-07,4699702113383.62
1.80766736762183E-07,4741696348637.84
2.15212742904311E-07,4970679983472.68
2.4746132252996E-07,4971370299668.63
2.84586618626381E-07,4660986880060.2
3.16011600614868E-07,4620028119099.91
3.50866461101685E-07,4807190097729.52
4.17704083918612E-07,5139864977832.51
4.63799367392687E-07,5223335711193.98
5.52172910653674E-07,5473057595082.45
6.13132880642673E-07,5473575332229.42
6.57488014006677E-07,5411705743166.52
7.55954310140843E-07,5557563802737.86
8.3939430419458E-07,5599558037992.09
9.00089491622692E-07,5599903196090.07
1.03504968572128E-06,5434687519857.02
1.14930736071002E-06,5455943506057.62
1.20032846561305E-06,5850185961887.75
1.23197582024858E-06,6161389131978.9
1.32077952888118E-06,6581683833412.82
1.46650601871102E-06,6701446502618.15
1.62844239311416E-06,6660487741657.86
1.80833558935295E-06,6536575984483.07
2.02251080098828E-06,6076739108449.32
2.22995864549802E-06,6268014221079.87
2.47622371849769E-06,6206317211065.96
2.68657513549718E-06,6040813903084.58
2.84795540442329E-06,5730027799028.5
3.05420411008724E-06,5522990466590.22
3.39167106920726E-06,5357602211308.16
3.63759847476555E-06,4984658886440.87
3.76622964011864E-06,5295905201294.26
4.1827401578722E-06,4954241829056.38
4.40799730622424E-06,4767856456147.23
4.72916787022528E-06,3741658286090.7
4.81113042772327E-06,4280939051009.49
5.25053093462599E-06,4022142385461.63
5.53372477737989E-06,3680220144650.27
5.93682415375767E-06,2685129348174.17
6.15002299530268E-06,1938724961292.59
6.15117521973406E-06,1565436478327.31
7.06186573478618E-06,4676864152567.27
7.07599116959346E-06,695120334270.969
7.31067125214072E-06,5236969456064.19
7.56918800961127E-06,5548215770917.58
8.4634456676997E-06,5610982771035.23
8.634779163654E-06,3931279516168.41
8.7081053796708E-06,4470517136324.95
8.71154999166058E-06,3682463672287.13
8.71300076220943E-06,3350651687429.11
9.26565239589063E-06,6009605858392.24
9.8282653351022E-06,6793805057002.6
9.82995322946111E-06,6451623947617.77
1.01828002775001E-05,5736326934316.63
1.03600360223732E-05,6130439955860.03
1.15035460632674E-05,6172434191114.26
1.15057012855864E-05,5799145708148.98
1.15077371440921E-05,5446595474237.32
1.20282344617857E-05,4243992752938.21
1.22434508307087E-05,3684146318014.79
1.23395853703591E-05,5488417130442.56
1.27735392289113E-05,6172951928261.23
1.27757994230395E-05,5820401694349.56
1.27847111417268E-05,4430939007756.59
1.41840350636601E-05,6131993167300.94
1.41865448357907E-05,5779442933389.29
1.52093421471706E-05,6173814823506.18
1.56166826735085E-05,5676226280505.88
1.63163364557545E-05,5290710571919.66
1.79629346635135E-05,4992554377932.16
1.8775206488269E-05,3810689905686.67
1.87781377664538E-05,3499616169882.27
1.87863477802741E-05,2628609709629.95
1.92260539514595E-05,2898322000026.42
2.12018108173021E-05,5055588875575.74
2.15710613838846E-05,5428963648065.52
2.23285023382295E-05,6217189691152.33
2.25194041343917E-05,6642366941513.91
2.31248108971255E-05,5947765032504.16
2.39375572104544E-05,6673776328430.09
2.39420419803921E-05,6300487845464.8
2.49576583025089E-05,6985057159093.27
2.73347010465466E-05,6550002634494.49
2.75199003777961E-05,7006278629484.07
2.95101251178516E-05,6985885538528.42
3.05670076482147E-05,6426125393129.49
3.05727344646889E-05,6052836910164.21
3.16785516046362E-05,4808714545995.61
3.27887716093805E-05,5726554645667.58
3.27953413245402E-05,5327343351385.26
3.39787210607314E-05,4249126979645.66
3.42417769931917E-05,6271149407136.52
3.6661610465141E-05,5842204180871.97
3.6703987693869E-05,7018071531165.05
3.70378345648776E-05,6364859830738.06
3.90062757529381E-05,7516091521787.82
3.94744950681563E-05,6925108950109.13
4.03711003818223E-05,8542807428991.34
4.03786640231643E-05,8169518946026.05
4.10960104333101E-05,7858531499746.15
4.48308751420917E-05,8418895671816.55
4.52160475812439E-05,8761119925963.63
4.97719215814597E-05,8751225393821.54
4.9781246493592E-05,8377936910856.27
5.11270036267954E-05,7392999515095.73
5.15638553845468E-05,7828545889984.15
5.47965300504409E-05,8388780627767.8
5.53156617472815E-05,6988991961410.24
5.57482550114509E-05,8855477520998.89
5.62737675882246E-05,7549010975382.66
5.62843106398377E-05,7175722492417.38
5.7247276874069E-05,8150506487462.33
6.08308787114379E-05,8887016342201.81
6.41118669609844E-05,8545094101390.45
6.46011472818182E-05,10784868143944.4
6.46273737696051E-05,9976076430852.94
6.46485644747E-05,9322821585663.7
6.47182400106026E-05,7176412808613.34
6.57796176719527E-05,9540659490251.27
6.58261871209153E-05,8130458554604.66
6.58453723578377E-05,7549787581103.12
6.81461019466496E-05,8669825609047.95
7.10470483891447E-05,9068207085736.36
7.30462583099085E-05,9416747733076.48
7.35414708519302E-05,9864728428444.62
7.83458427694822E-05,8966035974258.08
7.97669527281637E-05,7924025248837.84
7.97818972953337E-05,7550736765872.56
7.97968446624113E-05,7177448282907.28
7.98142867968068E-05,6741945052781.12
7.98255016106877E-05,6461978690557.16
8.02131704860227E-05,8401033740246.08
8.1076394631275E-05,10257164556895.3
8.10936944588241E-05,9832030451295.99
8.11088875948591E-05,9458741968330.7
8.6981881564222E-05,9272442884946.05
8.8528999290167E-05,8919978940558.89
9.0031456860093E-05,10164360173301
9.00464501719845E-05,9832548188442.95
9.80068760413133E-05,14924219778730.8
9.87941526272829E-05,16370755794983.5
9.89214745837833E-05,13804397474597.2
9.89894467073411E-05,12435673037057.8
9.90574655367291E-05,11066948599518.5
9.9590862736892E-05,17755077064075.3
9.96064113554132E-05,17444003328270.9
9.96375158754165E-05,16821855856662.1
9.96966412256344E-05,15639775660605.4
9.97194709192485E-05,15183534181425.6
9.97672226277406E-05,14229574724958.8
9.97994160237435E-05,13586689004296.4
9.98357758919537E-05,12860850287419.4
9.98679914090734E-05,12217964566757
9.99043762613171E-05,11492125849880.1
9.99631397822658E-05,10320414778350.1
